-78.9,-23.72740381
-78.8,-23.69856631
-78.7,-23.66972881
-78.6,-23.64089132
-78.5,-23.61205382
-78.4,-23.58321633
-78.3,-23.55437883
-78.2,-23.52554133
-78.1,-23.49670384
-78,-23.46786634
-77.9,-23.43902884
-77.8,-23.41019135
-77.7,-23.38135385
-77.6,-23.35251635
-77.5,-23.32367886
-77.4,-23.29484136
-77.3,-23.26600387
-77.2,-23.23716637
-77.1,-23.20832887
-77,-23.17949138
-76.9,-23.15411438
-76.8,-23.12873738
-76.7,-23.10336039
-76.6,-23.07798339
-76.5,-23.05260639
-76.4,-23.0272294
-76.3,-23.0018524
-76.2,-22.9764754
-76.1,-22.95109841
-76,-22.92572141
-75.9,-22.90688091
-75.8,-22.88804041
-75.7,-22.86919992
-75.6,-22.85035942
-75.5,-22.83151892
-75.4,-22.81267842
-75.3,-22.79383793
-75.2,-22.77499743
-75.1,-22.75615693
-75,-22.73731643
-74.9,-22.72385894
-74.8,-22.71040144
-74.7,-22.69694394
-74.6,-22.68348644
-74.5,-22.67002894
-74.4,-22.65657144
-74.3,-22.64311395
-74.2,-22.62965645
-74.1,-22.61619895
-74,-22.60274145
-73.9,-22.59312895
-73.8,-22.58351645
-73.7,-22.57390395
-73.6,-22.56429146
-73.5,-22.55467896
-73.4,-22.54506646
-73.3,-22.53545396
-73.2,-22.52584146
-73.1,-22.51622896
-73,-22.50661646
-72.9,-22.51046146
-72.8,-22.51430646
-72.7,-22.51815146
-72.6,-22.52199646
-72.5,-22.52584146
-72.4,-22.52968646
-72.3,-22.53353146
-72.2,-22.53737646
-72.1,-22.54122146
-72,-22.54506646
-71.9,-22.55531979
-71.8,-22.56557312
-71.7,-22.57582645
-71.6,-22.58607979
-71.5,-22.59633312
-71.4,-22.60658645
-71.3,-22.61683978
-71.2,-22.62709311
-71.1,-22.63734645
-71,-22.64759978
-70.9,-22.66682478
-70.8,-22.68604977
-70.7,-22.70527477
-70.6,-22.72449977
-70.5,-22.74372477
-70.4,-22.76294976
-70.3,-22.78217476
-70.2,-22.80139976
-70.1,-22.82062476
-70,-22.83984975
-69.9,-22.87216606
-69.8,-22.90448236
-69.7,-22.93679867
-69.6,-22.96911498
-69.5,-23.00143128
-69.4,-23.03374759
-69.3,-23.06606389
-69.2,-23.0983802
-69.1,-23.1306965
-69,-23.16301281
-68.9,-23.20188725
-68.8,-23.24076169
-68.7,-23.27963614
-68.6,-23.31851058
-68.5,-23.35738502
-68.4,-23.39625947
-68.3,-23.43513391
-68.2,-23.47400835
-68.1,-23.5128828
-68,-23.55175724
-67.9,-23.5969235
-67.8,-23.64208976
-67.7,-23.68725602
-67.6,-23.73242228
-67.5,-23.77758854
-67.4,-23.8227548
-67.3,-23.86792106
-67.2,-23.91308732
-67.1,-23.95825358
-67,-24.00341984
-66.9,-24.04319312
-66.8,-24.08296639
-66.7,-24.12273967
-66.6,-24.16251294
-66.5,-24.20228621
-66.4,-24.24205949
-66.3,-24.28183276
-66.2,-24.32160604
-66.1,-24.36137931
-66,-24.40115258
-65.9,-24.41740645
-65.8,-24.43366031
-65.7,-24.44991417
-65.6,-24.46616803
-65.5,-24.48242189
-65.4,-24.49867575
-65.3,-24.51492961
-65.2,-24.53118348
-65.1,-24.54743734
-65,-24.5636912
-64.9,-24.54195216
-64.8,-24.52021313
-64.7,-24.49847409
-64.6,-24.47673506
-64.5,-24.45499602
-64.4,-24.43325699
-64.3,-24.41151795
-64.2,-24.38977891
-64.1,-24.36803988
-64,-24.34630084
-63.9,-24.28441114
-63.8,-24.22252144
-63.7,-24.16063173
-63.6,-24.09874203
-63.5,-24.03685232
-63.4,-23.97496262
-63.3,-23.91307292
-63.2,-23.85118321
-63.1,-23.78929351
-63,-23.72740381
-62.9,-23.62514161
-62.8,-23.52287941
-62.7,-23.42061721
-62.6,-23.31835501
-62.5,-23.21609281
-62.4,-23.11383062
-62.3,-23.01156842
-62.2,-22.90930622
-62.1,-22.80704402
-62,-22.70478182
-61.9,-22.58298921
-61.8,-22.4611966
-61.7,-22.33940399
-61.6,-22.21761138
-61.5,-22.09581877
-61.4,-21.97402616
-61.3,-21.85223355
-61.2,-21.73044094
-61.1,-21.60864833
-61,-21.48685572
-60.9,-21.37953009
-60.8,-21.27220445
-60.7,-21.16487881
-60.6,-21.05755317
-60.5,-20.95022753
-60.4,-20.84290189
-60.3,-20.73557626
-60.2,-20.62825062
-60.1,-20.52092498
-60,-20.41359934
-59.9,-20.30376609
-59.8,-20.19393285
-59.7,-20.0840996
-59.6,-19.97426635
-59.5,-19.86443311
-59.4,-19.75459986
-59.3,-19.64476661
-59.2,-19.53493337
-59.1,-19.42510012
-59,-19.31526687
-58.9,-19.22298688
-58.8,-19.1307069
-58.7,-19.03842691
-58.6,-18.94614692
-58.5,-18.85386693
-58.4,-18.76158694
-58.3,-18.66930696
-58.2,-18.57702697
-58.1,-18.48474698
-58,-18.39246699
-57.9,-18.33213008
-57.8,-18.27179316
-57.7,-18.21145625
-57.6,-18.15111933
-57.5,-18.09078241
-57.4,-18.0304455
-57.3,-17.97010858
-57.2,-17.90977167
-57.1,-17.84943475
-57,-17.78909784
-56.9,-17.73940861
-56.8,-17.68971939
-56.7,-17.64003016
-56.6,-17.59034094
-56.5,-17.54065172
-56.4,-17.49096249
-56.3,-17.44127327
-56.2,-17.39158404
-56.1,-17.34189482
-56,-17.29220559
-55.9,-17.26957925
-55.8,-17.24695291
-55.7,-17.22432656
-55.6,-17.20170022
-55.5,-17.17907388
-55.4,-17.15644753
-55.3,-17.13382119
-55.2,-17.11119485
-55.1,-17.0885685
-55,-17.06594216
-54.9,-17.06961239
-54.8,-17.07328261
-54.7,-17.07695284
-54.6,-17.08062307
-54.5,-17.0842933
-54.4,-17.08796352
-54.3,-17.09163375
-54.2,-17.09530398
-54.1,-17.0989742
-54,-17.10264443
-53.9,-17.12676306
-53.8,-17.1508817
-53.7,-17.17500033
-53.6,-17.19911896
-53.5,-17.2232376
-53.4,-17.24735623
-53.3,-17.27147486
-53.2,-17.2955935
-53.1,-17.31971213
-53,-17.34383076
-52.9,-17.38053303
-52.8,-17.4172353
-52.7,-17.45393757
-52.6,-17.49063983
-52.5,-17.5273421
-52.4,-17.56404437
-52.3,-17.60074664
-52.2,-17.63744891
-52.1,-17.67415117
-52,-17.71085344
-51.9,-17.7482548
-51.8,-17.78565616
-51.7,-17.82305752
-51.6,-17.86045888
-51.5,-17.89786024
-51.4,-17.9352616
